Sample	readID	stitle	readCheck
synthetic_stool_low_S10	AM412317.1-6349882/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S10	AM412317.1-5313770/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S10	AM412317.1-3969810/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S10	AM412317.1-3563882/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S11	CP000962.1-251124/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S69	CP014148.1-554476/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-22933184/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-20960646/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-20154828/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-19551584/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-18261744/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-17848022/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-17422198/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-16745128/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-16321750/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-15533628/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-15259126/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-15049264/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-14374630/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-12364794/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-9118502/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-8856500/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-8464426/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-8140220/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-5522854/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-5468768/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-5025824/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-4818424/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-2847294/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-1735906/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-1216328/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP006908.1-1089000/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP000939.1-128714/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-7342966/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-7020188/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-6683560/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-6545932/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-4878034/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-3626282/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-3352030/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-3317234/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-2943180/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	AM412317.1-2563442/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP000962.1-4320800/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP000962.1-3422764/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP000962.1-3318006/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S63	CP000962.1-1568336/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	AM412317.1-99058/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP000939.1-3228158/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP000939.1-2925962/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP000939.1-1182394/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP000939.1-1000930/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP000939.1-494632/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP000939.1-185598/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP000939.1-19678/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP006908.1-3825622/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP006908.1-1381176/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP006908.1-1132486/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP006908.1-647424/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP006908.1-585046/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S45	CP006908.1-85364/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S66	AM412317.1-268080/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S66	CP000962.1-372016/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S66	CP000962.1-43658/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-19747126/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-19070866/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-18202790/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-17612364/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-17340866/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-16978606/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-16394538/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-14263980/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-13253264/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-13233312/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-12770084/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-11523624/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-11400292/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-10955886/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-10650644/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-9796498/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-9544724/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-9400974/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-8412542/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-7148838/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-6765324/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-6012408/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-4783406/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-4458572/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-4312734/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-4245644/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-3317134/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-2303036/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S57	CP006908.1-2044160/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S46	CP006908.1-597500/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S48	CP014148.1-1488196/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S48	CP014148.1-1350602/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S48	CP014148.1-1157164/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S3	CP006908.1-664324/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S8	CP000962.1-90178/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S8	CP014148.1-127694/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-45688944/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-44728574/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-44425430/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-44260584/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-43934220/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-43135534/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-41171208/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-40030078/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-39341288/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-39013428/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-39006310/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-38934476/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-38684618/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-38505582/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-38085788/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-37188220/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-35537636/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-34780424/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-34216860/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-34051736/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-33218738/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-32848140/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-32697378/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-32595252/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-30406584/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-29535862/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-28724668/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-28676706/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-28351264/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-27707482/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-26933132/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-26818232/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-26050504/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-25976824/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-25889426/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-24717362/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-24496630/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-24355032/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-23894940/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-22765878/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-21667852/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-21632182/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-21597478/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-21295640/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-20693592/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-19356868/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-18932250/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-16804012/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-15629492/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-14749870/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-14403642/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-14346882/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-13804926/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-13333876/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-13233768/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-12955312/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-12445034/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-11697084/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-10946928/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-9290858/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-8732932/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-8524622/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-8412332/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-8395426/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-7305494/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-5941204/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-4977950/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-4537262/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-2650268/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-2530058/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-2444900/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-1920196/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S49	CP000939.1-289304/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S25	CP000962.1-2707046/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S25	CP000962.1-227418/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S35	CP000939.1-196806/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S35	CP000939.1-188716/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S35	CP014148.1-1173196/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S35	CP014148.1-1002326/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S35	CP006908.1-763034/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S2	CP000962.1-308014/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP014148.1-623502/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP014148.1-296410/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP000939.1-2111492/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP000939.1-1665684/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP000939.1-1373566/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP000939.1-1128400/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP000939.1-922704/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP006908.1-2430592/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP006908.1-2012992/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP006908.1-1484290/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP006908.1-1363424/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	CP006908.1-636602/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	AM412317.1-217674/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S57	AM412317.1-98024/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S38	CP006908.1-42354/1	aminotransferase [Clostridium botulinum]	FP
