sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	61	160	gi|529222834|ref|NC_021985.1|-290086/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	303	204	gi|529222834|ref|NC_021985.1|-273500/2	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	242	341	gi|529222834|ref|NC_021985.1|-190184/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	194	293	gi|529222834|ref|NC_021985.1|-188206/2	100	1	100	98	2.07e-47	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	285	186	gi|529222834|ref|NC_021985.1|-186302/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	171	270	gi|529222834|ref|NC_021985.1|-183228/2	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	375	276	gi|529222834|ref|NC_021985.1|-157288/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	24	123	gi|529222834|ref|NC_021985.1|-118060/1	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365__ctg1_orf06493__cyclase/dehydrase	480	85	1	gi|529222834|ref|NC_021985.1|-88464/2	100	3	87	94.118	4.55e-34	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	236	138	gi|529222834|ref|NC_021985.1|-82002/2	100	1	99	98.99	1.6e-48	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	19	118	gi|529222834|ref|NC_021985.1|-65370/2	100	1	100	100	9.58e-51	synthetic_stool_high_S8	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	173	272	gi|529222834|ref|NC_021985.1|-28560/1	100	1	100	99	4.46e-49	synthetic_stool_high_S8	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	7	106	gi|1081600317|emb|FMWJ01000012.1|-10752/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	49	148	gi|1081600317|emb|FMWJ01000012.1|-10648/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	40	139	gi|1081600317|emb|FMWJ01000012.1|-9656/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	63	162	gi|1081600317|emb|FMWJ01000012.1|-9080/2	100	1	100	99	4.46e-49	synthetic_stool_high_S64	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	159	59	gi|1081600317|emb|FMWJ01000012.1|-8518/1	100	1	100	98.02	2.07e-47	synthetic_stool_high_S64	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	5	101	gi|1081600317|emb|FMWJ01000012.1|-3018/1	100	1	97	100	4.46e-49	synthetic_stool_high_S64	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	30	129	gi|1081600317|emb|FMWJ01000012.1|-2724/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	30	129	gi|640937269|gb|JJOH01000002.1|-34534/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	158	257	gi|640937269|gb|JJOH01000002.1|-32048/1	100	1	100	99	4.46e-49	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	331	232	gi|640937269|gb|JJOH01000002.1|-27000/2	100	1	100	98	2.07e-47	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	263	362	gi|640937269|gb|JJOH01000002.1|-25262/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	317	218	gi|640937269|gb|JJOH01000002.1|-24942/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	109	10	gi|640937269|gb|JJOH01000002.1|-23104/2	100	1	100	97	9.65e-46	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	239	338	gi|640937269|gb|JJOH01000002.1|-23066/2	100	1	100	98	2.07e-47	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	309	210	gi|640937269|gb|JJOH01000002.1|-22836/1	100	1	100	99	4.46e-49	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	116	215	gi|640937269|gb|JJOH01000002.1|-18890/2	100	1	100	98	2.07e-47	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	227	326	gi|640937269|gb|JJOH01000002.1|-18088/1	100	1	100	98	2.07e-47	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	101	2	gi|640937269|gb|JJOH01000002.1|-11228/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	158	257	gi|640937269|gb|JJOH01000002.1|-11112/2	100	1	100	98	2.07e-47	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	236	335	gi|640937269|gb|JJOH01000002.1|-11038/2	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	216	315	gi|640937269|gb|JJOH01000002.1|-9990/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	146	245	gi|640937269|gb|JJOH01000002.1|-8282/2	100	1	100	98	2.07e-47	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	207	306	gi|640937269|gb|JJOH01000002.1|-7606/1	100	1	100	100	9.58e-51	synthetic_stool_high_S64	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	266	365	gi|640937269|gb|JJOH01000002.1|-4454/2	100	1	100	99	4.46e-49	synthetic_stool_high_S64	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	177	276	gi|529222834|ref|NC_021985.1|-88820/1	100	1	100	100	9.58e-51	synthetic_stool_high_S62	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	333	234	gi|529222834|ref|NC_021985.1|-74066/2	100	1	100	100	9.58e-51	synthetic_stool_high_S62	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	195	294	gi|640937269|gb|JJOH01000002.1|-36630/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	192	291	gi|640937269|gb|JJOH01000002.1|-34376/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	302	203	gi|640937269|gb|JJOH01000002.1|-33372/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	280	181	gi|640937269|gb|JJOH01000002.1|-32932/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	212	311	gi|640937269|gb|JJOH01000002.1|-32738/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	277	376	gi|640937269|gb|JJOH01000002.1|-28676/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	147	246	gi|640937269|gb|JJOH01000002.1|-27084/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	131	230	gi|640937269|gb|JJOH01000002.1|-26642/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	153	252	gi|640937269|gb|JJOH01000002.1|-25288/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	189	288	gi|640937269|gb|JJOH01000002.1|-20390/1	100	1	100	98	2.07e-47	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	367	268	gi|640937269|gb|JJOH01000002.1|-20378/2	100	1	100	98	2.07e-47	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	215	314	gi|640937269|gb|JJOH01000002.1|-19162/2	100	1	100	98	2.07e-47	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	51	150	gi|640937269|gb|JJOH01000002.1|-14480/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	219	318	gi|640937269|gb|JJOH01000002.1|-12398/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	330	234	gi|640937269|gb|JJOH01000002.1|-11722/2	100	4	100	98.969	2.07e-47	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	146	47	gi|640937269|gb|JJOH01000002.1|-10722/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	328	229	gi|640937269|gb|JJOH01000002.1|-10544/2	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	122	23	gi|640937269|gb|JJOH01000002.1|-10426/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	270	171	gi|640937269|gb|JJOH01000002.1|-9034/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	121	22	gi|640937269|gb|JJOH01000002.1|-8732/2	100	1	100	96	4.49e-44	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	244	145	gi|640937269|gb|JJOH01000002.1|-8418/1	100	1	100	99	4.46e-49	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	112	211	gi|640937269|gb|JJOH01000002.1|-7958/1	100	1	100	100	9.58e-51	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	284	186	gi|640937269|gb|JJOH01000002.1|-5156/2	100	2	100	100	3.45e-50	synthetic_stool_high_S61	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	227	326	gi|640937269|gb|JJOH01000002.1|-4092/2	100	1	100	97	9.65e-46	synthetic_stool_high_S61	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	304	205	gi|529222834|ref|NC_021985.1|-755820/1	100	1	100	97	9.65e-46	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	66	165	gi|529222834|ref|NC_021985.1|-633080/2	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	175	76	gi|529222834|ref|NC_021985.1|-609336/1	100	1	100	99	4.46e-49	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	160	259	gi|529222834|ref|NC_021985.1|-596000/2	100	1	100	99	4.46e-49	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	170	269	gi|529222834|ref|NC_021985.1|-532154/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	230	329	gi|529222834|ref|NC_021985.1|-492424/1	100	1	100	99	4.46e-49	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	371	272	gi|529222834|ref|NC_021985.1|-479920/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	437	338	gi|529222834|ref|NC_021985.1|-464194/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	190	91	gi|529222834|ref|NC_021985.1|-463366/2	100	1	100	99	4.46e-49	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	166	265	gi|529222834|ref|NC_021985.1|-277918/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	173	74	gi|529222834|ref|NC_021985.1|-212268/1	100	1	100	99	4.46e-49	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	251	152	gi|529222834|ref|NC_021985.1|-210454/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	171	270	gi|529222834|ref|NC_021985.1|-186160/1	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	127	28	gi|529222834|ref|NC_021985.1|-104576/2	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	322	223	gi|529222834|ref|NC_021985.1|-73720/2	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	321	222	gi|529222834|ref|NC_021985.1|-65664/1	100	1	100	99	4.46e-49	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	47	146	gi|529222834|ref|NC_021985.1|-52464/2	100	1	100	99	4.46e-49	synthetic_stool_high_S59	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	243	342	gi|529222834|ref|NC_021985.1|-31214/2	100	1	100	100	9.58e-51	synthetic_stool_high_S59	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	331	232	gi|640937269|gb|JJOH01000002.1|-40914/2	100	1	100	97	9.65e-46	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	122	221	gi|640937269|gb|JJOH01000002.1|-39236/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	226	127	gi|640937269|gb|JJOH01000002.1|-39026/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	274	175	gi|640937269|gb|JJOH01000002.1|-35786/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	301	202	gi|640937269|gb|JJOH01000002.1|-32762/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	363	266	gi|640937269|gb|JJOH01000002.1|-32748/2	100	1	98	100	1.24e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	99	2	gi|640937269|gb|JJOH01000002.1|-32656/1	100	1	98	100	1.24e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	156	57	gi|640937269|gb|JJOH01000002.1|-30556/1	100	1	100	98	2.07e-47	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	342	243	gi|640937269|gb|JJOH01000002.1|-30100/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	319	220	gi|640937269|gb|JJOH01000002.1|-30092/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	349	250	gi|640937269|gb|JJOH01000002.1|-26474/1	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	132	231	gi|640937269|gb|JJOH01000002.1|-24718/2	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	151	250	gi|640937269|gb|JJOH01000002.1|-23794/2	100	1	100	98	2.07e-47	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	183	282	gi|640937269|gb|JJOH01000002.1|-23348/2	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	111	210	gi|640937269|gb|JJOH01000002.1|-21920/2	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	244	145	gi|640937269|gb|JJOH01000002.1|-21248/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	296	197	gi|640937269|gb|JJOH01000002.1|-20268/2	100	1	100	98	2.07e-47	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	369	270	gi|640937269|gb|JJOH01000002.1|-19366/1	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	1	90	gi|640937269|gb|JJOH01000002.1|-19366/2	100	11	100	100	3.47e-45	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	163	64	gi|640937269|gb|JJOH01000002.1|-18162/1	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	161	62	gi|640937269|gb|JJOH01000002.1|-18046/2	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	285	186	gi|640937269|gb|JJOH01000002.1|-17880/2	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	52	151	gi|640937269|gb|JJOH01000002.1|-15262/1	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	295	196	gi|640937269|gb|JJOH01000002.1|-12940/1	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	118	217	gi|640937269|gb|JJOH01000002.1|-9704/2	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	284	185	gi|640937269|gb|JJOH01000002.1|-9030/2	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	221	122	gi|640937269|gb|JJOH01000002.1|-8692/2	100	1	100	98	2.07e-47	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	316	217	gi|640937269|gb|JJOH01000002.1|-6618/2	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	102	3	gi|640937269|gb|JJOH01000002.1|-6292/2	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	233	134	gi|640937269|gb|JJOH01000002.1|-5754/2	100	1	100	100	9.58e-51	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	330	231	gi|640937269|gb|JJOH01000002.1|-3958/2	100	1	100	98	2.07e-47	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	225	126	gi|640937269|gb|JJOH01000002.1|-3640/1	100	1	100	98	2.07e-47	synthetic_stool_high_S56	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	190	289	gi|640937269|gb|JJOH01000002.1|-1142/1	100	1	100	99	4.46e-49	synthetic_stool_high_S56	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	238	139	gi|529222834|ref|NC_021985.1|-794700/1	100	1	100	100	9.58e-51	synthetic_stool_high_S50	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	223	322	gi|529222834|ref|NC_021985.1|-786558/1	100	1	100	100	9.58e-51	synthetic_stool_high_S50	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	265	166	gi|529222834|ref|NC_021985.1|-653952/2	100	1	100	99	4.46e-49	synthetic_stool_high_S50	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	193	94	gi|529222834|ref|NC_021985.1|-648006/2	100	1	100	98	2.07e-47	synthetic_stool_high_S50	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	342	441	gi|529222834|ref|NC_021985.1|-632110/1	100	1	100	100	9.58e-51	synthetic_stool_high_S50	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	269	368	gi|529222834|ref|NC_021985.1|-569458/2	100	1	100	97	9.65e-46	synthetic_stool_high_S50	minus_five_score
