id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_high_S2__FR824043.1-1191316/2	10	58	100	0	96.00%	100%
synthetic_stool_high_S2__FR824043.1-531032/2	10	58	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-2528620/1	10	58	100	0	97.00%	100%
synthetic_stool_high_S56__FR824043.1-1012190/2	10	58	100	0	98.00%	100%
synthetic_stool_high_S56__FR824043.1-476588/2	10	58	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-3039428/2	10	58	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-2114478/2	10	58	100	0	98.00%	100%
synthetic_stool_high_S49__FR824043.1-2021410/1	10	58	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-1808160/2	10	58	100	0	98.00%	100%
synthetic_stool_high_S49__FR824043.1-1283178/2	10	58	100	0	98.00%	100%
synthetic_stool_high_S49__FR824043.1-420254/1	10	58	100	0	96.00%	100%
synthetic_stool_high_S35__FR824043.1-376600/2	10	58	100	0	96.00%	100%
synthetic_stool_high_S35__FR824043.1-260968/2	10	58	100	0	98.00%	100%
synthetic_stool_high_S35__FR824043.1-254202/1	10	58	100	0	98.00%	100%
synthetic_stool_low_S57__FR824043.1-65892/1	10	58	100	0	98.00%	100%
synthetic_stool_high_S60__FR824043.1-717606/2	10	58	100	0	96.00%	100%
synthetic_stool_low_S68__FR824043.1-55658/1	10	58	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-642662/2	10	58	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-66658/2	10	58	100	0	96.00%	100%
synthetic_stool_high_S45__FR824043.1-51878/2	11	102	100	1	100	100%
synthetic_stool_high_S47__FR824043.1-387328/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S47__FR824043.1-217298/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S36__FR824043.1-321336/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S36__FR824043.1-58456/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S59__FR824043.1-2150468/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S59__FR824043.1-2031826/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S59__FR824043.1-1686926/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S59__FR824043.1-876102/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S59__FR824043.1-286368/2	11	102	100	0	98.00%	100%
synthetic_stool_high_S18__FR824043.1-2179532/2	11	102	100	0	98.00%	100%
synthetic_stool_high_S18__FR824043.1-2167462/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S18__FR824043.1-2147438/2	11	102	100	0	98.00%	100%
synthetic_stool_high_S18__FR824043.1-1714368/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S18__FR824043.1-1217356/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S18__FR824043.1-852980/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S18__FR824043.1-418320/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S18__FR824043.1-367354/1	11	102	100	0	99.00%	100%
synthetic_stool_high_S18__FR824043.1-266746/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S18__FR824043.1-71586/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S18__FR824043.1-71246/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S28__FR824043.1-105148/2	11	102	100	0	98.00%	100%
synthetic_stool_high_S32__FR824043.1-198074/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S29__FR824043.1-2475528/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S29__FR824043.1-2386958/2	11	102	100	0	98.00%	100%
synthetic_stool_high_S29__FR824043.1-2327958/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S29__FR824043.1-1667884/2	11	102	100	0	98.00%	100%
synthetic_stool_high_S54__FR824043.1-160742/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S54__FR824043.1-73490/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S54__FR824043.1-26940/2	11	102	100	0	97.00%	100%
synthetic_stool_low_S11__FR824043.1-344342/2	11	102	100	0	97.00%	100%
synthetic_stool_low_S63__FR824043.1-481604/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S10__FR824043.1-23966/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S0__FR824043.1-797982/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S0__FR824043.1-776712/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S0__FR824043.1-763870/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S0__FR824043.1-268884/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S4__FR824043.1-30860/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S20__FR824043.1-504/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S16__FR824043.1-95794/2	11	102	100	0	97.00%	100%
synthetic_stool_low_S16__FR824043.1-162494/1	11	102	100	0	99.00%	100%
synthetic_stool_high_S46__FR824043.1-256238/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S46__FR824043.1-224002/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S46__FR824043.1-105560/2	11	102	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-1949430/1	11	102	100	0	97.00%	100%
synthetic_stool_low_S31__FR824043.1-652884/1	11	102	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-622518/1	11	102	100	0	97.00%	100%
synthetic_stool_low_S31__FR824043.1-544322/1	11	102	100	0	97.00%	100%
synthetic_stool_low_S31__FR824043.1-276576/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-6305564/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-5834780/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-5330166/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-4805520/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-3789602/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-3496734/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-2254916/1	11	102	100	0	99.00%	100%
synthetic_stool_high_S21__FR824043.1-2104740/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-1601250/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S21__FR824043.1-1538884/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-1487452/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S21__FR824043.1-950450/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-391446/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-291366/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S21__FR824043.1-220846/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S64__FR824043.1-41660/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S11__FR824043.1-156908/1	11	102	100	0	98.00%	100%
synthetic_stool_high_S2__FR824043.1-2368298/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S2__FR824043.1-2312652/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S2__FR824043.1-2048642/2	11	102	100	0	99.00%	100%
synthetic_stool_high_S2__FR824043.1-1415588/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S2__FR824043.1-1312046/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S2__FR824043.1-1042176/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-2161868/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-2154444/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-946780/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-641274/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-499388/2	11	102	100	0	97.00%	100%
synthetic_stool_low_S69__FR824043.1-54726/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S34__FR824043.1-113478/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S34__FR824043.1-64108/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-3337754/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-2966674/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-2747132/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-2671594/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-2256084/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-1475150/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-1147494/2	11	102	100	0	99.00%	100%
synthetic_stool_high_S49__FR824043.1-996176/2	11	102	100	0	98.00%	100%
synthetic_stool_high_S49__FR824043.1-877042/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S35__FR824043.1-418118/2	11	102	100	0	96.00%	100%
synthetic_stool_low_S57__FR824043.1-562100/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S60__FR824043.1-1306646/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S60__FR824043.1-847790/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S60__FR824043.1-663736/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S60__FR824043.1-231400/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-1668286/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S69__FR824043.1-1494014/2	11	102	100	0	96.00%	100%
synthetic_stool_high_S69__FR824043.1-1281972/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-1182200/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-526494/2	11	102	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-76922/1	11	102	100	0	96.00%	100%
synthetic_stool_high_S19__FR824043.1-1748/1	11	102	100	0	97.00%	100%
synthetic_stool_high_S45__FR824043.1-39808/1	12	119	100	1	100	100%
synthetic_stool_low_S47__FR824043.1-79356/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S59__FR824043.1-2699560/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S59__FR824043.1-2449070/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S59__FR824043.1-2234458/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S59__FR824043.1-793496/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S59__FR824043.1-440336/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S18__FR824043.1-1945274/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S18__FR824043.1-1909700/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S18__FR824043.1-1334574/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S18__FR824043.1-1021426/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S18__FR824043.1-487844/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S22__FR824043.1-112364/1	12	119	100	0	97.00%	100%
synthetic_stool_low_S67__FR824043.1-275216/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S7__FR824043.1-84722/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S29__FR824043.1-2407290/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S29__FR824043.1-2106544/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S29__FR824043.1-1957820/1	12	119	100	0	100.00%	100%
synthetic_stool_high_S29__FR824043.1-946388/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S29__FR824043.1-932782/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S29__FR824043.1-384334/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S29__FR824043.1-202840/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S29__FR824043.1-136606/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S54__FR824043.1-30018/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S40__FR824043.1-364642/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S40__FR824043.1-278444/1	12	119	100	0	96.00%	100%
synthetic_stool_low_S25__FR824043.1-210704/2	12	119	100	0	98.00%	100%
synthetic_stool_low_S11__FR824043.1-128406/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S17__FR824043.1-57020/2	12	119	100	0	97.00%	100%
synthetic_stool_low_S63__FR824043.1-473580/2	12	119	100	0	97.00%	100%
synthetic_stool_low_S63__FR824043.1-339346/1	12	119	100	0	99.00%	100%
synthetic_stool_low_S63__FR824043.1-8774/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S4__FR824043.1-174220/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S4__FR824043.1-38868/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S25__FR824043.1-115206/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S65__FR824043.1-28020/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S55__FR824043.1-201098/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S55__FR824043.1-117680/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S24__FR824043.1-46472/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S8__FR824043.1-22844/1	12	119	100	0	98.00%	100%
synthetic_stool_low_S34__FR824043.1-2556/2	12	119	100	0	99.00%	100%
synthetic_stool_low_S34__FR824043.1-1356/2	12	119	100	0	98.00%	100%
synthetic_stool_low_S20__FR824043.1-32162/2	12	119	100	0	97.00%	100%
synthetic_stool_low_S31__FR824043.1-2196056/1	12	119	100	0	96.00%	100%
synthetic_stool_low_S31__FR824043.1-1757584/1	12	119	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-1360844/1	12	119	100	0	97.00%	100%
synthetic_stool_low_S31__FR824043.1-1242100/2	12	119	100	0	99.00%	100%
synthetic_stool_low_S31__FR824043.1-1174880/1	12	119	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-1145712/2	12	119	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-927030/2	12	119	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-700188/2	12	119	100	0	96.00%	100%
synthetic_stool_low_S31__FR824043.1-652184/1	12	119	100	0	96.00%	100%
synthetic_stool_low_S31__FR824043.1-54568/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-6340052/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-5814000/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-4632120/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-4325812/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-4098816/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S21__FR824043.1-4070944/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S21__FR824043.1-2894690/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S21__FR824043.1-2631420/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S21__FR824043.1-2466032/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-2317204/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S21__FR824043.1-2263590/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S21__FR824043.1-1598102/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S21__FR824043.1-1360518/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S21__FR824043.1-1106844/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S9__FR824043.1-60850/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S64__FR824043.1-21632/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S2__FR824043.1-2727210/2	12	119	100	0	100.00%	100%
synthetic_stool_high_S2__FR824043.1-2560198/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S2__FR824043.1-2559190/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S2__FR824043.1-2442212/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S2__FR824043.1-2367678/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S2__FR824043.1-1955858/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S2__FR824043.1-1502642/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S2__FR824043.1-1453294/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S2__FR824043.1-1394752/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S2__FR824043.1-1205384/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S2__FR824043.1-500070/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S2__FR824043.1-236524/1	12	119	100	0	98.00%	100%
synthetic_stool_low_S26__FR824043.1-184212/2	12	119	100	0	99.00%	100%
synthetic_stool_low_S26__FR824043.1-91962/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-2659790/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S56__FR824043.1-2518020/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-2297622/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S56__FR824043.1-2006856/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-1363634/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S56__FR824043.1-1009848/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S56__FR824043.1-812000/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S56__FR824043.1-777678/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S56__FR824043.1-621232/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S34__FR824043.1-1293836/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S34__FR824043.1-563158/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S34__FR824043.1-535580/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S34__FR824043.1-268326/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S34__FR824043.1-218172/2	12	119	100	0	99.00%	100%
synthetic_stool_high_S49__FR824043.1-3293390/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S49__FR824043.1-3158904/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-3066364/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S49__FR824043.1-2879312/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-2877220/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-2325460/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-2302814/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-2017356/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S49__FR824043.1-1365398/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S49__FR824043.1-628582/1	12	119	100	0	97.00%	100%
synthetic_stool_high_S35__FR824043.1-421750/1	12	119	100	0	96.00%	100%
synthetic_stool_high_S35__FR824043.1-417442/2	12	119	100	0	97.00%	100%
synthetic_stool_low_S57__FR824043.1-528704/2	12	119	100	0	98.00%	100%
synthetic_stool_low_S57__FR824043.1-422236/2	12	119	100	0	97.00%	100%
synthetic_stool_low_S57__FR824043.1-300480/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S60__FR824043.1-1298446/1	12	119	100	0	99.00%	100%
synthetic_stool_high_S60__FR824043.1-759434/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-1445192/2	12	119	100	0	96.00%	100%
synthetic_stool_high_S69__FR824043.1-1285636/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-949020/2	12	119	100	0	98.00%	100%
synthetic_stool_high_S69__FR824043.1-683506/2	12	119	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-216182/1	12	119	100	0	98.00%	100%
synthetic_stool_high_S45__CP001050.1-786/2	13	1	100	1	100	100%
synthetic_stool_high_S45__CP015196.1-3170/2	14	165	100	1	100	100%
synthetic_stool_high_S47__CP015196.1-167564/2	14	165	100	0	98.00%	100%
synthetic_stool_low_S54__CP015196.1-3164176/1	14	165	100	0	96.00%	100%
synthetic_stool_low_S54__CP015196.1-1697548/1	14	165	100	0	98.00%	100%
synthetic_stool_low_S54__CP015196.1-1052508/2	14	165	100	0	97.00%	100%
synthetic_stool_low_S54__CP015196.1-779986/2	14	165	100	0	98.00%	100%
synthetic_stool_low_S54__CP015196.1-186186/1	14	165	100	0	98.00%	100%
synthetic_stool_low_S65__CP015196.1-6162326/1	14	165	100	0	100.00%	100%
synthetic_stool_low_S65__CP015196.1-5190658/2	14	165	100	0	97.00%	100%
synthetic_stool_low_S65__CP015196.1-5096906/1	14	165	100	0	97.00%	100%
synthetic_stool_low_S65__CP015196.1-4684432/2	14	165	100	0	99.00%	100%
synthetic_stool_low_S65__CP015196.1-4460116/1	14	165	100	0	100.00%	100%
synthetic_stool_low_S65__CP015196.1-4425696/1	14	165	100	0	100.00%	100%
synthetic_stool_low_S65__CP015196.1-4327170/2	14	165	100	0	100.00%	100%
synthetic_stool_low_S65__CP015196.1-4252282/1	14	165	100	0	97.00%	100%
synthetic_stool_low_S65__CP015196.1-3732762/2	14	165	100	0	99.00%	100%
synthetic_stool_low_S65__CP015196.1-1564420/2	14	165	100	0	97.00%	100%
synthetic_stool_low_S65__CP015196.1-1121732/2	14	165	100	0	97.00%	100%
synthetic_stool_low_S12__CP015196.1-1155294/1	14	165	100	0	98.00%	100%
synthetic_stool_low_S12__CP015196.1-740090/2	14	165	100	0	98.00%	100%
synthetic_stool_low_S0__CP015196.1-697734/1	14	165	100	0	100.00%	100%
synthetic_stool_low_S0__CP015196.1-158536/2	14	165	100	0	97.00%	100%
synthetic_stool_high_S28__CP015196.1-12410254/2	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-11779188/2	14	165	100	0	98.00%	100%
synthetic_stool_high_S28__CP015196.1-11466290/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-11411938/2	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-9504536/2	14	165	100	0	96.00%	100%
synthetic_stool_high_S28__CP015196.1-8600866/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S28__CP015196.1-7826600/2	14	165	100	0	96.00%	100%
synthetic_stool_high_S28__CP015196.1-7385456/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S28__CP015196.1-5928056/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-5773568/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-5466716/2	14	165	100	0	96.00%	100%
synthetic_stool_high_S28__CP015196.1-5439686/2	14	165	100	0	100.00%	100%
synthetic_stool_high_S28__CP015196.1-4752444/2	14	165	100	0	96.00%	100%
synthetic_stool_high_S28__CP015196.1-3862932/2	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-2534646/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S28__CP015196.1-1578250/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-1505188/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S28__CP015196.1-1379174/1	14	165	100	0	96.00%	100%
synthetic_stool_high_S28__CP015196.1-844042/1	14	165	100	0	96.00%	100%
synthetic_stool_high_S28__CP015196.1-315420/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S41__CP015196.1-55894/1	14	165	100	0	100.00%	100%
synthetic_stool_low_S53__CP015196.1-817840/1	14	165	100	0	98.00%	100%
synthetic_stool_low_S53__CP015196.1-137346/1	14	165	100	0	100.00%	100%
synthetic_stool_low_S4__CP015196.1-290600/1	14	165	100	0	97.00%	100%
synthetic_stool_low_S4__CP015196.1-51654/1	14	165	100	0	98.00%	100%
synthetic_stool_high_S17__CP015196.1-3474082/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S17__CP015196.1-3163916/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S17__CP015196.1-2156154/2	14	165	100	0	97.00%	100%
synthetic_stool_high_S17__CP015196.1-987328/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S17__CP015196.1-678174/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S17__CP015196.1-123438/1	14	165	100	0	99.00%	100%
synthetic_stool_high_S17__CP015196.1-106924/1	14	165	100	0	98.00%	100%
synthetic_stool_high_S15__CP015196.1-3520386/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S15__CP015196.1-3134280/2	14	165	100	0	99.00%	100%
synthetic_stool_high_S15__CP015196.1-2944970/2	14	165	100	0	96.00%	100%
synthetic_stool_high_S15__CP015196.1-2594840/2	14	165	100	0	100.00%	100%
synthetic_stool_high_S15__CP015196.1-2070728/2	14	165	100	0	98.00%	100%
synthetic_stool_high_S15__CP015196.1-1999052/2	14	165	100	0	96.00%	100%
synthetic_stool_high_S15__CP015196.1-980700/1	14	165	100	0	97.00%	100%
synthetic_stool_high_S15__CP015196.1-564742/2	14	165	100	0	97.00%	100%
synthetic_stool_high_S15__CP015196.1-548210/2	14	165	100	0	97.00%	100%
