id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_high_S44__AM412317.1-201200/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S33__CP014148.1-856138/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S59__CP000939.1-454664/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S61__CP000939.1-8351678/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S61__CP000939.1-4696594/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S61__CP000939.1-4278732/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S61__CP000939.1-4144528/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S61__CP000939.1-2535608/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S61__CP000939.1-2099840/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S61__CP000939.1-1863588/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S52__AM412317.1-67320/1	36	250	100	0	99.00%	100%
synthetic_stool_high_S40__CP006908.1-5410040/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S40__CP006908.1-2857922/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S40__CP006908.1-2112988/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S5__CP014148.1-1913056/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S43__CP006908.1-307282/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S34__CP006908.1-21455684/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S34__CP006908.1-21096268/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S34__CP006908.1-11116356/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S34__CP006908.1-8531098/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S34__CP006908.1-8273866/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S34__CP006908.1-2483170/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S49__CP014148.1-7321800/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S49__CP014148.1-6734274/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S49__CP014148.1-4548740/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S49__CP014148.1-4409070/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S49__CP014148.1-4355020/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S49__CP014148.1-2372034/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__AM412317.1-1265976/2	36	250	100	0	97.00%	100%
synthetic_stool_low_S6__AM412317.1-316524/2	36	250	100	0	99.00%	100%
synthetic_stool_low_S6__CP000939.1-7980308/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-6780896/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-5504522/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-5008774/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-3910568/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-3905214/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-2195580/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S6__CP000939.1-1748716/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S1__CP006908.1-178492/1	36	250	100	0	98.00%	100%
synthetic_stool_low_S36__CP014148.1-1878628/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S36__CP014148.1-926396/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S36__CP014148.1-596418/2	36	250	100	0	97.00%	100%
synthetic_stool_low_S23__CP000939.1-9407048/2	36	250	100	0	97.00%	100%
synthetic_stool_low_S23__CP000939.1-4289532/1	36	250	100	0	98.00%	100%
synthetic_stool_low_S23__CP000939.1-3584090/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S23__CP000939.1-3065950/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S23__CP000939.1-2804436/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S23__CP000939.1-2260720/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S16__CP006908.1-20172/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S0__CP014148.1-587116/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S23__CP006908.1-161460/1	36	250	100	0	98.00%	100%
synthetic_stool_high_S23__CP014148.1-4288524/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S23__CP014148.1-752896/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S23__CP014148.1-290726/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S23__AM412317.1-571512/2	36	250	100	0	99.00%	100%
synthetic_stool_low_S35__AM412317.1-985072/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S35__AM412317.1-618480/2	36	250	100	0	99.00%	100%
synthetic_stool_high_S56__CP006908.1-831142/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S56__CP006908.1-226736/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S56__CP000939.1-196994/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S7__CP006908.1-89176/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S7__AM412317.1-27400/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S40__CP006908.1-3465414/1	36	250	100	0	98.00%	100%
synthetic_stool_low_S40__CP006908.1-1848924/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S31__AM412317.1-1239246/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S31__AM412317.1-1179162/1	36	250	100	0	99.00%	100%
synthetic_stool_high_S31__AM412317.1-89020/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S28__CP014148.1-278922/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S42__CP000939.1-4309354/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S65__CP014148.1-591668/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S65__CP000939.1-1671438/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S65__CP000939.1-1577088/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S65__CP000939.1-1093478/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S65__CP000939.1-259970/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S65__CP006908.1-869498/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S37__AM412317.1-2256672/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S37__AM412317.1-2159072/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S37__AM412317.1-1372816/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S37__AM412317.1-1100424/2	36	250	100	0	97.00%	100%
synthetic_stool_low_S67__CP006908.1-2768056/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S67__CP006908.1-2099894/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S67__CP006908.1-185566/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S30__AM412317.1-318630/1	36	250	100	0	98.00%	100%
synthetic_stool_high_S30__AM412317.1-189992/1	36	250	100	0	98.00%	100%
synthetic_stool_low_S25__CP014148.1-1294956/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S25__CP006908.1-2583638/2	36	250	100	0	97.00%	100%
synthetic_stool_low_S25__CP006908.1-1197268/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-14641742/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S29__CP014148.1-13429466/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-12760854/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S29__CP014148.1-11783436/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-10099122/1	36	250	100	0	98.00%	100%
synthetic_stool_high_S29__CP014148.1-8275640/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-8096642/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-6833316/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-6355618/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-1759750/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S29__CP014148.1-1608816/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S29__CP006908.1-102176/1	36	250	100	0	98.00%	100%
synthetic_stool_high_S29__CP000939.1-345282/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S39__CP000939.1-123502/1	36	250	100	0	98.00%	100%
synthetic_stool_low_S12__CP014148.1-3570488/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S12__CP014148.1-2373472/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S26__CP006908.1-10672060/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S26__CP006908.1-8746290/1	36	250	100	0	96.00%	100%
synthetic_stool_low_S26__CP006908.1-8376620/2	36	250	100	0	97.00%	100%
synthetic_stool_low_S26__CP006908.1-2226336/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S21__CP006908.1-566590/1	36	250	100	0	98.00%	100%
synthetic_stool_low_S21__CP006908.1-67532/1	36	250	100	0	97.00%	100%
synthetic_stool_low_S21__CP014148.1-5928342/2	36	250	100	0	97.00%	100%
synthetic_stool_low_S21__CP014148.1-4430246/2	36	250	100	0	98.00%	100%
synthetic_stool_low_S21__CP014148.1-4368390/2	36	250	100	0	96.00%	100%
synthetic_stool_low_S21__CP014148.1-3556624/1	36	250	100	0	97.00%	100%
synthetic_stool_high_S50__AM412317.1-4098904/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-3289870/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-2192014/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-22271542/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S2__CP000939.1-22141584/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-22075458/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-14687682/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-14613676/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-14064444/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-13729426/2	36	250	100	0	98.00%	100%
synthetic_stool_high_S2__CP000939.1-12969318/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-12305446/2	36	250	100	0	97.00%	100%
synthetic_stool_high_S2__CP000939.1-9642640/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-6659222/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-6258458/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-3962840/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-3715650/1	36	250	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-1742520/2	36	250	100	0	96.00%	100%
synthetic_stool_high_S7__AM412317.1-1231480/2	37	13	100	1	100	100%
synthetic_stool_low_S10__AM412317.1-7103710/1	37	13	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-5205976/2	37	13	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-5025210/1	37	13	100	0	96.00%	100%
synthetic_stool_high_S63__CP006908.1-7096274/2	37	13	100	0	96.00%	100%
synthetic_stool_high_S63__CP006908.1-1731928/2	37	13	100	0	96.00%	100%
synthetic_stool_low_S49__CP000939.1-31065702/1	37	13	100	0	96.00%	100%
synthetic_stool_low_S54__CP000939.1-4841636/2	37	13	100	0	96.00%	100%
synthetic_stool_low_S34__CP006908.1-22925134/2	37	13	100	0	96.00%	100%
synthetic_stool_high_S49__CP014148.1-1866296/2	37	13	100	0	96.00%	100%
synthetic_stool_low_S40__CP006908.1-4156462/2	37	13	100	0	96.00%	100%
synthetic_stool_high_S28__CP014148.1-2930416/2	37	13	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-7184302/2	37	13	100	0	96.00%	100%
synthetic_stool_high_S7__AM412317.1-1205348/1	38	48	100	1	100	100%
synthetic_stool_high_S14__AM412317.1-1464824/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S14__AM412317.1-963270/1	38	48	100	0	96.00%	100%
synthetic_stool_high_S11__AM412317.1-196660/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S43__AM412317.1-739516/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S43__AM412317.1-13062/2	38	48	100	0	98.00%	100%
synthetic_stool_low_S10__AM412317.1-8996914/1	38	48	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-7804064/2	38	48	100	0	97.00%	100%
synthetic_stool_low_S10__AM412317.1-4678450/2	38	48	100	0	97.00%	100%
synthetic_stool_low_S10__AM412317.1-4269152/2	38	48	100	0	97.00%	100%
synthetic_stool_low_S10__AM412317.1-4053504/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-7629150/2	38	48	100	0	96.00%	100%
synthetic_stool_high_S63__AM412317.1-5919346/2	38	48	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-5583436/1	38	48	100	0	96.00%	100%
synthetic_stool_high_S63__AM412317.1-5004132/2	38	48	100	0	96.00%	100%
synthetic_stool_high_S63__AM412317.1-4900098/2	38	48	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-4663358/2	38	48	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-4264576/2	38	48	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-4242952/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-4229300/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-3979074/1	38	48	100	0	98.00%	100%
synthetic_stool_high_S63__AM412317.1-2094450/1	38	48	100	0	99.00%	100%
synthetic_stool_high_S63__AM412317.1-984726/1	38	48	100	0	98.00%	100%
synthetic_stool_high_S63__AM412317.1-290174/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S35__AM412317.1-46394/2	38	48	100	0	99.00%	100%
synthetic_stool_high_S4__AM412317.1-187960/1	38	48	100	0	98.00%	100%
synthetic_stool_high_S12__AM412317.1-214686/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S44__AM412317.1-618982/2	38	48	100	0	96.00%	100%
synthetic_stool_high_S9__AM412317.1-185198/1	38	48	100	0	98.00%	100%
synthetic_stool_high_S40__AM412317.1-142754/2	38	48	100	0	99.00%	100%
synthetic_stool_low_S55__AM412317.1-1871596/1	38	48	100	0	99.00%	100%
synthetic_stool_low_S55__AM412317.1-381010/2	38	48	100	0	96.00%	100%
synthetic_stool_low_S34__CP006908.1-18871182/2	38	48	100	0	96.00%	100%
synthetic_stool_low_S6__AM412317.1-1716382/1	38	48	100	0	97.00%	100%
synthetic_stool_low_S6__AM412317.1-271198/2	38	48	100	0	96.00%	100%
synthetic_stool_low_S23__CP000939.1-363708/2	38	48	100	0	96.00%	100%
synthetic_stool_high_S13__AM412317.1-99702/1	38	48	100	0	99.00%	100%
synthetic_stool_high_S23__AM412317.1-417428/2	38	48	100	0	96.00%	100%
synthetic_stool_low_S7__AM412317.1-752482/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S31__AM412317.1-2407480/2	38	48	100	0	97.00%	100%
synthetic_stool_high_S31__AM412317.1-754178/2	38	48	100	0	98.00%	100%
synthetic_stool_high_S55__AM412317.1-165384/1	38	48	100	0	98.00%	100%
synthetic_stool_high_S37__AM412317.1-1893354/1	38	48	100	0	97.00%	100%
synthetic_stool_high_S50__AM412317.1-4233530/1	38	48	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-3839324/2	38	48	100	0	97.00%	100%
synthetic_stool_high_S50__AM412317.1-644654/1	38	48	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-175674/1	38	48	100	0	96.00%	100%
synthetic_stool_high_S2__CP000939.1-19158618/2	38	48	100	0	97.00%	100%
synthetic_stool_high_S7__AM412317.1-1183324/1	39	20	100	1	100	100%
synthetic_stool_high_S14__AM412317.1-1717072/2	39	20	100	0	96.00%	100%
synthetic_stool_high_S14__AM412317.1-635484/1	39	20	100	0	96.00%	100%
synthetic_stool_high_S46__AM412317.1-288958/1	39	20	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-7671282/2	39	20	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-4975908/1	39	20	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-4006230/1	39	20	100	0	97.00%	100%
synthetic_stool_low_S39__AM412317.1-39240/1	39	20	100	0	96.00%	100%
synthetic_stool_high_S57__AM412317.1-175464/1	39	20	100	0	96.00%	100%
synthetic_stool_high_S38__AM412317.1-892644/1	39	20	100	0	96.00%	100%
synthetic_stool_high_S44__AM412317.1-84382/1	39	20	100	0	96.00%	100%
synthetic_stool_low_S55__AM412317.1-965244/2	39	20	100	0	96.00%	100%
synthetic_stool_high_S53__AM412317.1-384300/1	39	20	100	0	97.00%	100%
synthetic_stool_high_S53__AM412317.1-95652/2	39	20	100	0	96.00%	100%
synthetic_stool_high_S31__AM412317.1-1385696/1	39	20	100	0	96.00%	100%
synthetic_stool_high_S31__AM412317.1-807870/1	39	20	100	0	96.00%	100%
synthetic_stool_high_S37__AM412317.1-354482/2	39	20	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-3364890/1	39	20	100	0	97.00%	100%
synthetic_stool_high_S50__AM412317.1-1848636/1	39	20	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-15764/1	39	20	100	0	97.00%	100%
synthetic_stool_high_S7__AM412317.1-931156/2	40	15	100	1	100	100%
synthetic_stool_high_S43__AM412317.1-867460/2	40	15	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-8011416/1	40	15	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-7865350/2	40	15	100	0	97.00%	100%
synthetic_stool_low_S10__AM412317.1-6459736/1	40	15	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-4999422/2	40	15	100	0	96.00%	100%
synthetic_stool_high_S63__AM412317.1-5341222/2	40	15	100	0	96.00%	100%
synthetic_stool_high_S4__AM412317.1-38674/1	40	15	100	0	97.00%	100%
synthetic_stool_high_S44__AM412317.1-1049916/2	40	15	100	0	97.00%	100%
synthetic_stool_high_S44__AM412317.1-192266/1	40	15	100	0	96.00%	100%
synthetic_stool_high_S40__CP006908.1-189906/2	40	15	100	0	96.00%	100%
synthetic_stool_high_S54__CP002011.1-524048/1	40	15	100	0	96.00%	100%
synthetic_stool_high_S13__AM412317.1-87314/1	40	15	100	0	96.00%	100%
synthetic_stool_high_S53__AM412317.1-26244/1	40	15	100	0	96.00%	100%
synthetic_stool_high_S55__AM412317.1-79750/2	40	15	100	0	97.00%	100%
synthetic_stool_high_S7__AM412317.1-894496/2	41	71	100	1	100	100%
synthetic_stool_high_S7__AM412317.1-437316/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S14__AM412317.1-158102/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S43__AM412317.1-3425830/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S43__AM412317.1-1364262/1	41	71	100	0	99.00%	100%
synthetic_stool_high_S43__AM412317.1-973064/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S43__AM412317.1-509128/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S6__AM412317.1-1180868/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S6__AM412317.1-1080208/2	41	71	100	0	97.00%	100%
synthetic_stool_high_S6__AM412317.1-824740/1	41	71	100	0	100.00%	100%
synthetic_stool_high_S46__AM412317.1-199076/2	41	71	100	0	98.00%	100%
synthetic_stool_low_S10__CP014148.1-1101794/1	41	71	100	0	97.00%	100%
synthetic_stool_low_S10__AM412317.1-7124738/1	41	71	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-5660724/1	41	71	100	0	96.00%	100%
synthetic_stool_low_S10__AM412317.1-4227606/2	41	71	100	0	98.00%	100%
synthetic_stool_low_S10__AM412317.1-2243756/2	41	71	100	0	99.00%	100%
synthetic_stool_low_S10__AM412317.1-1618212/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S63__CP006908.1-23180832/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S63__CP006908.1-16597212/2	41	71	100	0	97.00%	100%
synthetic_stool_high_S63__CP006908.1-11177816/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S63__CP006908.1-3763096/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S63__AM412317.1-7423404/1	41	71	100	0	96.00%	100%
synthetic_stool_high_S63__AM412317.1-5296028/1	41	71	100	0	99.00%	100%
synthetic_stool_high_S63__AM412317.1-4585164/2	41	71	100	0	99.00%	100%
synthetic_stool_high_S63__AM412317.1-4415526/1	41	71	100	0	99.00%	100%
synthetic_stool_high_S63__AM412317.1-2940788/1	41	71	100	0	98.00%	100%
synthetic_stool_high_S63__AM412317.1-2882824/2	41	71	100	0	99.00%	100%
synthetic_stool_high_S63__AM412317.1-2013424/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S63__AM412317.1-1494318/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S63__AM412317.1-1012492/2	41	71	100	0	97.00%	100%
synthetic_stool_high_S68__AM412317.1-162116/2	41	71	100	0	97.00%	100%
synthetic_stool_low_S49__CP000939.1-27433420/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S4__AM412317.1-151844/2	41	71	100	0	98.00%	100%
synthetic_stool_low_S53__CP014148.1-2564442/1	41	71	100	0	99.00%	100%
synthetic_stool_high_S44__AM412317.1-1094118/2	41	71	100	0	98.00%	100%
synthetic_stool_high_S61__CP000939.1-1064458/2	41	71	100	0	97.00%	100%
synthetic_stool_low_S1__CP000939.1-1146188/2	41	71	100	0	97.00%	100%
synthetic_stool_high_S9__AM412317.1-213320/2	41	71	100	0	97.00%	100%
synthetic_stool_high_S40__CP006908.1-5090888/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S40__CP006908.1-1514650/2	41	71	100	0	97.00%	100%
synthetic_stool_low_S55__AM412317.1-886738/1	41	71	100	0	97.00%	100%
synthetic_stool_low_S55__AM412317.1-452248/2	41	71	100	0	96.00%	100%
synthetic_stool_low_S55__AM412317.1-422656/2	41	71	100	0	98.00%	100%
synthetic_stool_low_S34__CP006908.1-11081594/1	41	71	100	0	97.00%	100%
synthetic_stool_low_S34__CP006908.1-7399804/1	41	71	100	0	97.00%	100%
synthetic_stool_low_S6__AM412317.1-998576/1	41	71	100	0	98.00%	100%
synthetic_stool_low_S6__AM412317.1-978568/2	41	71	100	0	97.00%	100%
synthetic_stool_low_S6__AM412317.1-501074/2	41	71	100	0	97.00%	100%
synthetic_stool_low_S6__AM412317.1-419740/1	41	71	100	0	97.00%	100%
synthetic_stool_low_S6__AM412317.1-46978/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S0__AM412317.1-80904/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S23__AM412317.1-701022/2	41	71	100	0	96.00%	100%
synthetic_stool_low_S35__AM412317.1-1227140/2	41	71	100	0	98.00%	100%
synthetic_stool_low_S35__AM412317.1-886192/1	41	71	100	0	97.00%	100%
synthetic_stool_low_S35__AM412317.1-693346/2	41	71	100	0	98.00%	100%
synthetic_stool_high_S31__AM412317.1-1900780/1	41	71	100	0	99.00%	100%
synthetic_stool_high_S28__CP000939.1-29496/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S65__AM412317.1-41772/2	41	71	100	0	100.00%	100%
synthetic_stool_high_S37__AM412317.1-1790966/1	41	71	100	0	98.00%	100%
synthetic_stool_high_S37__AM412317.1-183694/2	41	71	100	0	99.00%	100%
synthetic_stool_high_S29__CP014148.1-15004332/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S29__CP014148.1-3906440/1	41	71	100	0	97.00%	100%
synthetic_stool_low_S12__CP014148.1-4095460/2	41	71	100	0	96.00%	100%
synthetic_stool_low_S21__CP014148.1-7711534/2	41	71	100	0	97.00%	100%
synthetic_stool_low_S21__CP014148.1-6103696/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-3896230/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S50__AM412317.1-2872250/1	41	71	100	0	97.00%	100%
synthetic_stool_high_S50__AM412317.1-549192/1	41	71	100	0	96.00%	100%
synthetic_stool_low_S18__AM412317.1-255716/2	41	71	100	0	97.00%	100%
synthetic_stool_low_S18__AM412317.1-176436/2	41	71	100	0	100.00%	100%
synthetic_stool_low_S41__CP014148.1-62516/2	41	71	100	0	96.00%	100%
synthetic_stool_high_S7__AM412317.1-747030/1	42	170	100	1	100	100%
synthetic_stool_high_S14__AM412317.1-1121864/2	42	170	100	0	97.00%	100%
synthetic_stool_high_S14__AM412317.1-858860/1	42	170	100	0	98.00%	100%
